5	1	0.2	0.2	32.0	0.2	32.0	57.1	285.5	>=160
1	1	1.0	1.0	160.0	0.0	0.0	1.3	1.3	>=160
3	1	0.333333	0.6	96.0	0.6	96.0	2.0	3.333333333	>=160
5	1	0.2	0.1	16.0	0.1	16.0	0.4	4.0	>=160
1	1	1.0	0.2	32.0	0.2	32.0	5.3	26.5	>=160
2	2	1.0	1.1	176.0	1.1	176.0	1.3	1.181818182	>=160
9	7	0.777777	4.4	704.0	2.4	384.0	6.4	1.454545455	>=160
1	1	1.0	2.0	320.0	0.0	0.0	2.0	1.0	>=160
10	4	0.4	1.2	192.0	1.2	192.0	4.6	3.833333333	>=160
2	2	1.0	2.3	368.0	1.1	176.0	1.1	0.47826087	>=160
1	1	1.0	0.4	64.0	0.4	64.0	1.0	2.5	>=160
0	0	0.0	0.4	64.0	0.4	64.0	2.3	5.75	>=160
4	2	0.5	0.5	80.0	0.5	80.0	3.3	6.6	>=160
8	2	0.25	3.1	496.0	0.8	128.0	2.2	0.709677419	>=160
6	1	0.166666	1.0	160.0	0.0	0.0	0.6	0.6	>=160
8	2	0.25	2.0	288.0	0.0	0.0	1.9	0.95	>=143.1AND<160
14	14	1.0	7.9	1264.0	0.2	32.0	9.2	1.164556962	>=160
3	3	1.0	3.0	480.0	0.9	144.0	4.2	1.4	>=160
3	3	1.0	3.5	560.0	0.2	32.0	2.2	0.628571429	>=160
7	7	1.0	3.0	480.0	0.0	0.0	13.9	4.633333333	>=160
5	3	0.6	4.0	640.0	0.0	0.0	1.6	0.4	>=160
2	2	1.0	0.4	64.0	0.4	64.0	3.4	8.5	>=160
0	0	0.0	1.0	160.0	0.0	0.0	0.1	0.1	>=160
2	2	1.0	1.0	160.0	0.0	0.0	6.7	6.7	>=160
15	2	0.13333299999999998	2.0	320.0	1.0	160.0	0.5	0.25	>=160
7	3	0.428571	3.0	480.0	2.0	320.0	3.6	1.2	>=160
0	0	0.0	1.3	208.0	0.3	48.0	0.3	0.23076923100000002	>=160
0	0	0.0	0.6	96.0	0.6	96.0	2.2	3.666666667	>=160
5	1	0.2	1.0	160.0	0.0	0.0	0.9	0.9	>=160
0	0	0.0	0.2	32.0	0.2	32.0	5.5	27.5	>=160
0	0	0.0	0.2	32.0	0.2	32.0	1.9	9.5	>=160
1	1	1.0	0.6	96.0	0.6	96.0	0.6	1.0	>=160
1	1	1.0	2.0	320.0	0.0	0.0	0.6	0.3	>=160
1	1	1.0	0.6	96.0	0.6	96.0	1.4	2.333333333	>=160
1	1	1.0	3.2	512.0	1.0	160.0	3.0	0.9375	>=160
2	2	1.0	2.7	432.0	0.3	48.0	1.7	0.62962963	>=160
2	2	1.0	2.9	464.0	0.8	128.0	4.9	1.689655172	>=160
2	2	1.0	1.8	288.0	1.8	288.0	2.3	1.277777778	>=160
1	1	1.0	0.6	96.0	0.6	96.0	5.0	8.333333332999999	>=160
2	2	1.0	2.0	320.0	0.0	0.0	2.3	1.15	>=160
2	2	1.0	2.2	352.0	0.2	32.0	3.7	1.6818181819999998	>=160
1	1	1.0	0.8	128.0	0.8	128.0	6.7	8.375	>=160
2	2	1.0	1.6	256.0	0.6	96.0	3.9	2.4375	>=160
2	2	1.0	2.0	320.0	0.0	0.0	3.4	1.7	>=160
1	1	1.0	0.3	48.0	0.3	48.0	2.4	8.0	>=160
1	1	1.0	0.3	48.0	0.3	48.0	1.5	5.0	>=160
2	2	1.0	1.1	176.0	1.1	176.0	2.8	2.545454545	>=160
1	1	1.0	0.6	96.0	0.6	96.0	1.2	2.0	>=160
1	1	1.0	0.7	112.0	0.7	112.0	1.3	1.857142857	>=160
2	2	1.0	2.7	432.0	0.7	112.0	1.9	0.703703704	>=160
1	1	1.0	0.3	48.0	0.3	48.0	1.4	4.666666667	>=160
5	3	0.6	3.0	480.0	0.0	0.0	25.0	8.333333332999999	>=160
1	1	1.0	1.4	224.0	0.3	48.0	1.9	1.357142857	>=160
0	0	0.0	0.5	80.0	0.5	80.0	0.1	0.2	>=160
0	0	0.0	0.9	144.0	0.9	144.0	0.4	0.444444444	>=160
2	1	0.5	0.4	64.0	0.4	64.0	4.4	11.0	>=160
7	1	0.14285699999999998	0.5	80.0	0.5	80.0	1.7	3.4	>=160
5	5	1.0	1.2	180.0	0.2	30.0	4.7	3.916666667	>=143.1AND<160
5	2	0.4	2.0	320.0	0.7	112.0	2.7	1.35	>=160
1	1	1.0	13.3	2128.0	0.3	48.0	4.1	0.308270677	>=160
1	1	1.0	1.3	208.0	1.3	208.0	2.7	2.076923077	>=160
3	1	0.333333	0.1	16.0	0.1	16.0	5.8	58.0	>=160
2	2	1.0	1.3	208.0	1.3	208.0	2.5	1.9230769230000002	>=160
1	1	1.0	0.3	48.0	0.3	48.0	2.0	6.666666667	>=160
1	1	1.0	0.1	16.0	0.1	16.0	9.3	93.0	>=160
1	1	1.0	1.0	160.0	0.0	0.0	0.6	0.6	>=160
5	1	0.2	2.4	384.0	2.4	384.0	6.2	2.583333333	>=160
4	2	0.5	0.3	48.0	0.3	48.0	5.4	18.0	>=160
5	2	0.4	1.4	224.0	0.3	48.0	12.3	8.785714286000001	>=160
0	0	0.0	0.5	80.0	0.5	80.0	0.1	0.2	>=160
0	0	0.0	0.4	64.0	0.4	64.0	1.7	4.25	>=160
3	1	0.333333	0.6	96.0	0.6	96.0	11.4	19.0	>=160
3	3	1.0	4.0	640.0	0.0	0.0	2.4	0.6	>=160
2	2	1.0	4.5	720.0	1.4	224.0	0.8	0.177777778	>=160
1	1	1.0	1.1	176.0	1.1	176.0	0.7	0.636363636	>=160
